run_id,condition,players,model,converged,converged_round
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,8
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,14
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,23
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,1
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,8
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,16
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,9
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,11
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,6
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,2
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,9
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,6
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,11
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,13
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,8
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,8
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,6
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,6
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,17
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,6
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,6
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,9
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,10
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,False,
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,14
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,6
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,9
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,10
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,9
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,8
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,8
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,1
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,8
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,2
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,11
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,2
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,1
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,25
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,12
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,2
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,12
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,11
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,9
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,16
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,1
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,0
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,6
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,20
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,1
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,14
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,14
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,16
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,21
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,10
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,2
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,13
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,9
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,2
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,17
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,8
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,14
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,3
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,7
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,5
gbs_exact_replication_plain_2p_20b,plain,2,gpt-oss-20b,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,16
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,26
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,3
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,13
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,11
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,13
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,2
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,3
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,12
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,11
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,0
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,3
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,11
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,2
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,13
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,1
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,11
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,13
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,28
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,14
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,11
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,15
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,13
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,11
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,19
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,14
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,3
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,12
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,1
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,11
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,2
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,11
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,11
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,3
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,18
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,13
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,19
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,27
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,14
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,19
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,8
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,1
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,12
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,3
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,6
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,4
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,5
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,1
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,9
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,10
gbs_exact_replication_plain_3p_14b,plain,3,Qwen3-14B,True,7
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,17
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,12
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,2
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,16
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,8
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,1
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,3
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,8
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,10
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,8
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,5
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,11
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,18
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,4
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,26
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,2
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,6
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,5
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,18
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,4
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,9
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,8
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,14
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,6
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,4
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,12
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,12
gbs_exact_replication_plain_3p_20b,plain,3,gpt-oss-20b,True,10
